trade_id,quantity,underlying,expiry,payment_time,strike,call_put,type,payment_currency
2958,-10,ANIP,2.26376,2.26923,81,PUT,REGULAR,USD
2959,10,RUDR,1.95731,1.96278,101,CALL,REGULAR,USD
2960,10,AGNCB,0.79154,0.79701,90,PUT,ODD,EUR
2961,-10,AEY,3.70516,3.71063,41,CALL,REGULAR,USD
2962,10,ACIW,0.88846,0.89393,128,PUT,REGULAR,USD
2963,10,AGNCB,2.21699,2.22246,26,CALL,REGULAR,USD
2964,-10,ACMR,1.2905,1.29597,80,PUT,REGULAR,USD
2965,10,ASBB,0.02507,0.03054,106,CALL,REGULAR,USD
2966,10,AGNC,2.12221,2.12768,100,PUT,REGULAR,USD
2967,-10,PIH,3.25616,3.26163,90,CALL,REGULAR,USD
2968,10,ASBB,3.29528,3.30075,40,PUT,ODD,EUR
2969,10,ANSS,2.12319,2.12866,67,CALL,REGULAR,USD
2970,-10,AGNC,0.91386,0.91933,22,PUT,REGULAR,USD
2971,10,EMDR,1.70629,1.71176,113,CALL,REGULAR,USD
2972,10,ADMA,4.02095,4.02642,147,PUT,REGULAR,USD
2973,-10,ARRS,1.0479,1.05337,74,CALL,REGULAR,USD
2974,10,ACIW,0.51502,0.52049,132,PUT,REGULAR,USD
2975,10,TURN,2.98185,2.98732,139,CALL,REGULAR,USD
2976,-10,PIH,3.87459,3.88006,122,PUT,ODD,EUR
2977,10,SWIN,1.46835,1.47382,31,CALL,REGULAR,USD
2978,10,AGNC,2.12192,2.12739,91,PUT,REGULAR,USD
2979,-10,ACAD,4.29121,4.29668,59,CALL,REGULAR,USD
2980,10,ARIS,2.04711,2.05258,87,PUT,REGULAR,USD
2981,10,ANSS,0.01132,0.01679,89,CALL,REGULAR,USD
2982,-10,AAON,1.84953,1.855,106,PUT,REGULAR,USD
2983,10,FLWS,0.61908,0.62455,64,CALL,REGULAR,USD
2984,10,EGHT,3.30034,3.30581,149,PUT,ODD,EUR
2985,-10,RUDR,1.37519,1.38066,100,CALL,REGULAR,USD
2986,10,AMCX,0.11911,0.12458,132,PUT,REGULAR,USD
2987,10,ANIP,1.97533,1.9808,74,CALL,REGULAR,USD
2988,-10,PIH,3.15907,3.16454,50,PUT,REGULAR,USD
2989,10,RUDR,0.73429,0.73976,70,CALL,REGULAR,USD
2990,10,FCCY,3.98742,3.99289,32,PUT,REGULAR,USD
2991,-10,AGNCP,2.53538,2.54085,149,CALL,REGULAR,USD
2992,10,AGNCP,2.4892,2.49467,106,PUT,ODD,EUR
2993,10,ASML,1.28606,1.29153,111,CALL,REGULAR,USD
2994,-10,ABMD,0.14268,0.14815,75,PUT,REGULAR,USD
2995,10,ASML,0.95217,0.95764,114,CALL,REGULAR,USD
2996,10,ACAD,0.38161,0.38708,135,PUT,REGULAR,USD
2997,-10,AMCX,2.61813,2.6236,114,CALL,REGULAR,USD
2998,10,TWOU,3.66105,3.66652,115,PUT,REGULAR,USD
2999,10,SHLM,4.55801,4.56348,60,CALL,REGULAR,USD
3000,-10,RUDR,1.30125,1.30672,49,PUT,ODD,EUR
3001,10,ANSS,1.32122,1.32669,93,CALL,REGULAR,USD
3002,10,PIH,1.46827,1.47374,143,PUT,REGULAR,USD
3003,-10,AGNCB,1.45665,1.46212,115,CALL,REGULAR,USD
3004,10,VNET,2.40697,2.41244,86,PUT,REGULAR,USD
3005,10,SSRX,2.62149,2.62696,135,CALL,REGULAR,USD
3006,-10,ASV,3.96089,3.96636,39,PUT,REGULAR,USD
3007,10,AGNC,1.95626,1.96173,54,CALL,REGULAR,USD
3008,10,ADTN,3.66462,3.67009,59,PUT,ODD,EUR
3009,-10,ARIS,1.62852,1.63399,29,CALL,REGULAR,USD
3010,10,ACIW,4.9304,4.93587,76,PUT,REGULAR,USD
3011,10,ALJJ,2.8809,2.88637,53,CALL,REGULAR,USD
3012,-10,ARCW,3.61557,3.62104,48,PUT,REGULAR,USD
3013,10,VNET,2.28898,2.29445,92,CALL,REGULAR,USD
3014,10,AMRK,0.63631,0.64178,38,PUT,REGULAR,USD
3015,-10,ACNB,3.45544,3.46091,28,CALL,REGULAR,USD
3016,10,ACIW,0.99612,1.00159,109,PUT,ODD,EUR
3017,10,AEY,0.72277,0.72824,127,CALL,REGULAR,USD
3018,-10,FLWS,3.84895,3.85442,146,PUT,REGULAR,USD
3019,10,ADMA,3.73177,3.73724,56,CALL,REGULAR,USD
3020,10,CAFD,0.70848,0.71395,79,PUT,REGULAR,USD
3021,-10,ANSS,3.11834,3.12381,113,CALL,REGULAR,USD
3022,10,ACIU,3.81276,3.81823,56,PUT,REGULAR,USD
3023,10,TWOU,1.29442,1.29989,102,CALL,REGULAR,USD
3024,-10,ASDR,0.93248,0.93795,39,PUT,ODD,EUR
3025,10,ASML,1.16672,1.17219,30,CALL,REGULAR,USD
3026,10,CAFD,4.95503,4.9605,137,PUT,REGULAR,USD
3027,-10,ALJJ,2.86134,2.86681,39,CALL,REGULAR,USD
3028,10,ATNY,1.0639,1.06937,24,PUT,REGULAR,USD
3029,10,TURN,4.82793,4.8334,33,CALL,REGULAR,USD
3030,-10,AGNC,2.98009,2.98556,87,PUT,REGULAR,USD
3031,10,FUBC,1.73226,1.73773,144,CALL,REGULAR,USD
3032,10,ACAD,1.89272,1.89819,75,PUT,ODD,EUR
3033,-10,RUDR,3.75347,3.75894,76,CALL,REGULAR,USD
3034,10,UHAL,1.3658,1.37127,60,PUT,REGULAR,USD
3035,10,TURN,1.53601,1.54148,59,CALL,REGULAR,USD
3036,-10,TWOU,3.77007,3.77554,94,PUT,REGULAR,USD
3037,10,AMRK,1.28352,1.28899,93,CALL,REGULAR,USD
3038,10,ACIU,3.56788,3.57335,133,PUT,REGULAR,USD
3039,-10,FCTY,1.32356,1.32903,83,CALL,REGULAR,USD
3040,10,ACIU,0.66934,0.67481,48,PUT,ODD,EUR
3041,10,UHAL,0.78589,0.79136,141,CALL,REGULAR,USD
3042,-10,ASV,2.55066,2.55613,120,PUT,REGULAR,USD
3043,10,CAFD,0.83628,0.84175,144,CALL,REGULAR,USD
3044,10,UHAL,3.061,3.06647,85,PUT,REGULAR,USD
3045,-10,ARIS,1.08534,1.09081,77,CALL,REGULAR,USD
3046,10,TURN,1.46391,1.46938,41,PUT,REGULAR,USD
3047,10,ACNB,0.76594,0.77141,27,CALL,REGULAR,USD
3048,-10,AGNCB,4.41876,4.42423,47,PUT,ODD,EUR
3049,10,JOBS,1.75774,1.76321,62,CALL,REGULAR,USD
3050,10,ATNY,2.57243,2.5779,85,PUT,REGULAR,USD
3051,-10,FLWS,4.55585,4.56132,78,CALL,REGULAR,USD
3052,10,SHLM,0.06806,0.07353,20,PUT,REGULAR,USD
3053,10,FCTY,4.12821,4.13368,33,CALL,REGULAR,USD
3054,-10,ACIU,3.21837,3.22384,130,PUT,REGULAR,USD
3055,10,AEZS,3.00513,3.0106,61,CALL,REGULAR,USD
3056,10,FUBC,0.48871,0.49418,149,PUT,ODD,EUR
3057,-10,ALJJ,2.11618,2.12165,28,CALL,REGULAR,USD
3058,10,AMCX,0.51108,0.51655,41,PUT,REGULAR,USD
3059,10,ABMD,4.32656,4.33203,83,CALL,REGULAR,USD
3060,-10,ADTN,4.21833,4.2238,25,PUT,REGULAR,USD
3061,10,EGHT,0.69921,0.70468,41,CALL,REGULAR,USD
3062,10,AEZS,0.5263,0.53177,57,PUT,REGULAR,USD
3063,-10,SSRX,2.93327,2.93874,109,CALL,REGULAR,USD
3064,10,AGNCB,1.14225,1.14772,44,PUT,ODD,EUR
3065,10,FCTY,2.48425,2.48972,123,CALL,REGULAR,USD
3066,-10,SWIN,0.11416,0.11963,55,PUT,REGULAR,USD
3067,10,AAON,3.97959,3.98506,82,CALL,REGULAR,USD
3068,10,SRCE,3.44965,3.45512,96,PUT,REGULAR,USD
3069,-10,FCCY,1.13045,1.13592,107,CALL,REGULAR,USD
3070,10,AEZS,1.03262,1.03809,77,PUT,REGULAR,USD
3071,10,AEPI,4.98752,4.99299,36,CALL,REGULAR,USD
3072,-10,ADMA,1.98408,1.98955,30,PUT,ODD,EUR
3073,10,ASML,4.42537,4.43084,107,CALL,REGULAR,USD
3074,10,SHLM,1.16271,1.16818,34,PUT,REGULAR,USD
3075,-10,AEY,4.67131,4.67678,81,CALL,REGULAR,USD
3076,10,FCTY,1.99256,1.99803,21,PUT,REGULAR,USD
3077,10,FCTY,1.09909,1.10456,125,CALL,REGULAR,USD
3078,-10,AEPI,0.97131,0.97678,99,PUT,REGULAR,USD
3079,10,ADMA,2.38193,2.3874,75,CALL,REGULAR,USD
3080,10,ACIU,0.34039,0.34586,99,PUT,ODD,EUR
3081,-10,ADMA,2.68998,2.69545,148,CALL,REGULAR,USD
3082,10,ACIW,1.89066,1.89613,29,PUT,REGULAR,USD
3083,10,PIH,1.44258,1.44805,66,CALL,REGULAR,USD
3084,-10,VNET,0.01886,0.02433,67,PUT,REGULAR,USD
3085,10,FCTY,0.99219,0.99766,114,CALL,REGULAR,USD
3086,10,UHAL,3.28528,3.29075,130,PUT,REGULAR,USD
3087,-10,AGNC,1.25095,1.25642,94,CALL,REGULAR,USD
3088,10,TURN,3.05836,3.06383,71,PUT,ODD,EUR
3089,10,FCTY,2.68722,2.69269,145,CALL,REGULAR,USD
3090,-10,ANAD,3.85288,3.85835,80,PUT,REGULAR,USD
3091,10,ASML,0.08223,0.0877,137,CALL,REGULAR,USD
3092,10,AEPI,4.45465,4.46012,26,PUT,REGULAR,USD
3093,-10,ALJJ,1.55632,1.56179,31,CALL,REGULAR,USD
3094,10,AMCX,4.11895,4.12442,98,PUT,REGULAR,USD
3095,10,AMRK,1.43484,1.44031,99,CALL,REGULAR,USD
3096,-10,ASV,0.18396,0.18943,106,PUT,ODD,EUR
3097,10,TURN,1.29589,1.30136,59,CALL,REGULAR,USD
3098,10,ANIP,0.65314,0.65861,128,PUT,REGULAR,USD
3099,-10,AMCX,1.44808,1.45355,81,CALL,REGULAR,USD
3100,10,AEZS,2.00062,2.00609,129,PUT,REGULAR,USD
3101,10,PIH,4.40746,4.41293,137,CALL,REGULAR,USD
3102,-10,TURN,3.44256,3.44803,149,PUT,REGULAR,USD
3103,10,AEPI,3.30456,3.31003,42,CALL,REGULAR,USD
3104,10,AGNCP,3.74436,3.74983,99,PUT,ODD,EUR
3105,-10,TURN,2.98081,2.98628,143,CALL,REGULAR,USD
3106,10,ADTN,2.12452,2.12999,106,PUT,REGULAR,USD
3107,10,CAFD,1.11141,1.11688,58,CALL,REGULAR,USD
3108,-10,ANSS,0.61886,0.62433,150,PUT,REGULAR,USD
3109,10,FLWS,1.34764,1.35311,88,CALL,REGULAR,USD
3110,10,AEPI,2.99903,3.0045,123,PUT,REGULAR,USD
3111,-10,VNET,0.27653,0.282,111,CALL,REGULAR,USD
3112,10,TWOU,1.42598,1.43145,100,PUT,ODD,EUR
3113,10,SWIN,3.73734,3.74281,52,CALL,REGULAR,USD
3114,-10,ACNB,3.66006,3.66553,42,PUT,REGULAR,USD
3115,10,ANIP,4.85298,4.85845,149,CALL,REGULAR,USD
3116,10,ABMD,4.74883,4.7543,132,CALL,REGULAR,USD
3117,-10,ACNB,4.98999,4.99546,38,PUT,REGULAR,USD
3118,10,ANSS,0.8729,0.87837,128,CALL,REGULAR,USD
3119,10,AMCX,1.13902,1.14449,57,PUT,REGULAR,USD
3120,-10,AEPI,0.94443,0.9499,96,CALL,ODD,EUR
3121,10,FCTY,2.44559,2.45106,78,PUT,REGULAR,USD
3122,10,TWOU,3.63254,3.63801,145,CALL,REGULAR,USD
3123,-10,AEZS,0.24297,0.24844,115,PUT,REGULAR,USD
3124,10,ASV,0.59448,0.59995,24,CALL,REGULAR,USD
3125,10,ARRS,0.19216,0.19763,102,PUT,REGULAR,USD
3126,-10,ASBB,0.81995,0.82542,69,CALL,REGULAR,USD
3127,10,SRCE,1.32017,1.32564,67,PUT,REGULAR,USD
3128,10,FLWS,4.69963,4.7051,117,CALL,ODD,EUR
3129,-10,AAON,0.219,0.22447,91,PUT,REGULAR,USD
3130,10,ABMD,0.23526,0.24073,117,CALL,REGULAR,USD
3131,10,AEY,0.30695,0.31242,88,PUT,REGULAR,USD
3132,-10,ALJJ,1.74197,1.74744,80,CALL,REGULAR,USD
3133,10,ANAD,1.69972,1.70519,82,PUT,REGULAR,USD
3134,10,CAFD,2.84059,2.84606,143,CALL,REGULAR,USD
3135,-10,FCTY,3.23624,3.24171,53,PUT,REGULAR,USD
3136,10,AGNCB,2.67333,2.6788,62,CALL,ODD,EUR
3137,10,ASDR,2.67797,2.68344,117,PUT,REGULAR,USD
3138,-10,AMRK,4.3733,4.37877,31,CALL,REGULAR,USD
3139,10,VNET,2.07452,2.07999,123,PUT,REGULAR,USD
3140,10,FCTY,1.89605,1.90152,117,CALL,REGULAR,USD
3141,-10,SSRX,0.04831,0.05378,149,PUT,REGULAR,USD
3142,10,SSRX,2.46574,2.47121,144,CALL,REGULAR,USD
3143,10,ADMA,3.56432,3.56979,141,PUT,REGULAR,USD
3144,-10,AGNCP,3.53386,3.53933,52,CALL,ODD,EUR
3145,10,ACIW,1.95549,1.96096,145,PUT,REGULAR,USD
3146,10,FCTY,1.58977,1.59524,119,CALL,REGULAR,USD
3147,-10,EGHT,2.99173,2.9972,34,PUT,REGULAR,USD
3148,10,ARIS,1.4472,1.45267,91,CALL,REGULAR,USD
3149,10,JOBS,1.60058,1.60605,134,PUT,REGULAR,USD
3150,-10,ADMA,3.23592,3.24139,133,CALL,REGULAR,USD
3151,10,ARMH,4.26842,4.27389,29,PUT,REGULAR,USD
3152,10,EMDR,1.51085,1.51632,105,CALL,ODD,EUR
3153,-10,ACMR,3.42165,3.42712,124,PUT,REGULAR,USD
3154,10,ACIW,0.53497,0.54044,135,CALL,REGULAR,USD
3155,10,ANAD,0.04928,0.05475,21,PUT,REGULAR,USD
3156,-10,AEPI,1.86364,1.86911,60,CALL,REGULAR,USD
3157,10,ACNB,4.52739,4.53286,150,PUT,REGULAR,USD
3158,10,ARRS,2.7658,2.77127,35,CALL,REGULAR,USD
3159,-10,ARMH,2.44355,2.44902,98,PUT,REGULAR,USD
3160,10,ACIW,0.21298,0.21845,77,CALL,ODD,EUR
3161,10,SRCE,1.55879,1.56426,41,PUT,REGULAR,USD
3162,-10,AEPI,4.06951,4.07498,118,CALL,REGULAR,USD
3163,10,ABMD,3.93385,3.93932,72,PUT,REGULAR,USD
3164,10,ANSS,2.64328,2.64875,53,CALL,REGULAR,USD
3165,-10,VNET,0.45597,0.46144,92,PUT,REGULAR,USD
3166,10,ABMD,1.94627,1.95174,75,CALL,REGULAR,USD
3167,10,ARRS,2.70329,2.70876,103,PUT,REGULAR,USD
3168,-10,AEPI,2.61384,2.61931,46,CALL,ODD,EUR
3169,10,ASBB,2.91738,2.92285,130,PUT,REGULAR,USD
3170,10,ASBB,4.71503,4.7205,47,CALL,REGULAR,USD
3171,-10,SWIN,2.68889,2.69436,45,PUT,REGULAR,USD
3172,10,ADMA,2.12102,2.12649,75,CALL,REGULAR,USD
3173,10,AGNCB,1.58844,1.59391,103,PUT,REGULAR,USD
3174,-10,SHLM,3.80206,3.80753,120,CALL,REGULAR,USD
3175,10,ALJJ,3.43321,3.43868,56,PUT,REGULAR,USD
3176,10,ARRS,4.43353,4.439,140,CALL,ODD,EUR
3177,-10,AEY,4.10642,4.11189,131,PUT,REGULAR,USD
3178,10,TWOU,0.30232,0.30779,34,CALL,REGULAR,USD
3179,10,ADTN,2.7375,2.74297,69,PUT,REGULAR,USD
3180,-10,AEY,0.19155,0.19702,120,CALL,REGULAR,USD
3181,10,ATNY,0.58124,0.58671,100,PUT,REGULAR,USD
3182,10,ANIP,4.69833,4.7038,81,CALL,REGULAR,USD
3183,-10,FCCY,0.76372,0.76919,61,PUT,REGULAR,USD
3184,10,AAON,3.63844,3.64391,149,CALL,ODD,EUR
3185,10,TURN,1.26489,1.27036,150,PUT,REGULAR,USD
3186,-10,UHAL,3.10328,3.10875,37,CALL,REGULAR,USD
3187,10,ANSS,3.84778,3.85325,96,PUT,REGULAR,USD
3188,10,ASML,3.81475,3.82022,26,CALL,REGULAR,USD
3189,-10,SWIN,3.73205,3.73752,61,PUT,REGULAR,USD
3190,10,AGNCP,0.51771,0.52318,126,CALL,REGULAR,USD
3191,10,FUBC,4.32898,4.33445,41,PUT,REGULAR,USD
3192,-10,AMCX,1.16586,1.17133,44,CALL,ODD,EUR
3193,10,AMRK,0.549,0.55447,86,PUT,REGULAR,USD
3194,10,ABMD,2.89381,2.89928,58,CALL,REGULAR,USD
3195,-10,AMCX,2.01913,2.0246,120,PUT,REGULAR,USD
3196,10,SRCE,3.57141,3.57688,143,CALL,REGULAR,USD
3197,10,AMAG,2.72788,2.73335,43,PUT,REGULAR,USD
3198,-10,TWOU,4.02703,4.0325,91,CALL,REGULAR,USD
3199,10,AMCX,1.81268,1.81815,131,PUT,REGULAR,USD
3200,10,AMRK,2.71928,2.72475,110,CALL,ODD,EUR
3201,-10,FCCY,4.15473,4.1602,25,PUT,REGULAR,USD
3202,10,RUDR,0.96139,0.96686,31,CALL,REGULAR,USD
3203,10,ADTN,2.9663,2.97177,109,PUT,REGULAR,USD
3204,-10,ARCW,3.41375,3.41922,82,CALL,REGULAR,USD
3205,10,ASML,2.83014,2.83561,123,PUT,REGULAR,USD
3206,10,JOBS,1.13944,1.14491,106,CALL,REGULAR,USD
3207,-10,PIH,1.25786,1.26333,24,PUT,REGULAR,USD
3208,10,ANAD,1.63005,1.63552,143,CALL,ODD,EUR
3209,10,ACMR,0.6675,0.67297,94,PUT,REGULAR,USD
3210,-10,CAFD,3.40863,3.4141,35,CALL,REGULAR,USD
3211,10,AMAG,0.30678,0.31225,39,PUT,REGULAR,USD
3212,10,SHLM,3.61329,3.61876,30,CALL,REGULAR,USD
3213,-10,FCCY,0.89671,0.90218,44,PUT,REGULAR,USD
3214,10,VNET,0.11896,0.12443,60,CALL,REGULAR,USD
3215,10,SSRX,4.84042,4.84589,124,PUT,REGULAR,USD
3216,-10,AGNCP,3.21356,3.21903,92,CALL,ODD,EUR
3217,10,FUBC,4.12072,4.12619,35,PUT,REGULAR,USD
3218,10,AGNC,0.78208,0.78755,131,CALL,REGULAR,USD
3219,-10,TURN,0.43583,0.4413,27,PUT,REGULAR,USD
3220,10,FCTY,2.74643,2.7519,150,CALL,REGULAR,USD
3221,10,SRCE,0.97731,0.98278,118,PUT,REGULAR,USD
3222,-10,AGNCP,3.42833,3.4338,69,CALL,REGULAR,USD
3223,10,ARMH,0.56225,0.56772,128,PUT,REGULAR,USD
3224,10,ANSS,3.86353,3.869,113,CALL,ODD,EUR
3225,-10,TWOU,0.02586,0.03133,58,PUT,REGULAR,USD
3226,10,EGHT,0.7689,0.77437,97,CALL,REGULAR,USD
3227,10,AMRK,3.54824,3.55371,72,PUT,REGULAR,USD
3228,-10,ACAD,4.60158,4.60705,116,CALL,REGULAR,USD
3229,10,ACAD,3.05251,3.05798,27,PUT,REGULAR,USD
3230,10,ASV,1.07801,1.08348,92,CALL,REGULAR,USD
3231,-10,SRCE,3.94164,3.94711,136,PUT,REGULAR,USD
3232,10,AGNCP,3.09372,3.09919,87,CALL,ODD,EUR
3233,10,ARMH,1.29341,1.29888,105,PUT,REGULAR,USD
3234,-10,ABMD,1.17061,1.17608,129,CALL,REGULAR,USD
3235,10,ACIW,3.57963,3.5851,42,PUT,REGULAR,USD
3236,10,SHLM,1.36906,1.37453,105,CALL,REGULAR,USD
3237,-10,AEZS,4.02982,4.03529,20,PUT,REGULAR,USD
3238,10,FCCY,1.75943,1.7649,73,CALL,REGULAR,USD
3239,10,ANIP,2.1459,2.15137,106,PUT,REGULAR,USD
3240,-10,TWOU,1.58774,1.59321,124,CALL,ODD,EUR
3241,10,ALJJ,4.67876,4.68423,99,PUT,REGULAR,USD
3242,10,ANIP,4.8967,4.90217,104,CALL,REGULAR,USD
3243,-10,UHAL,0.64414,0.64961,90,PUT,REGULAR,USD
3244,10,AEY,2.17865,2.18412,63,CALL,REGULAR,USD
3245,10,FCTY,1.96246,1.96793,63,PUT,REGULAR,USD
3246,-10,AMRK,2.58476,2.59023,106,CALL,REGULAR,USD
3247,10,ALJJ,3.47888,3.48435,73,PUT,REGULAR,USD
3248,10,ASDR,0.12395,0.12942,127,CALL,ODD,EUR
3249,-10,AEZS,4.58085,4.58632,146,PUT,REGULAR,USD
3250,10,CAFD,2.90382,2.90929,135,CALL,REGULAR,USD
3251,10,AGNCB,0.83023,0.8357,127,PUT,REGULAR,USD
3252,-10,AEY,4.72185,4.72732,56,CALL,REGULAR,USD
3253,10,ABMD,2.19646,2.20193,71,PUT,REGULAR,USD
3254,10,ACIU,0.7477,0.75317,116,CALL,REGULAR,USD
3255,-10,ALJJ,4.48208,4.48755,93,PUT,REGULAR,USD
3256,10,AMRK,0.14099,0.14646,40,CALL,ODD,EUR
3257,10,EMDR,2.8625,2.86797,96,PUT,REGULAR,USD
3258,-10,TWOU,0.40208,0.40755,92,CALL,REGULAR,USD
3259,10,ATNY,1.86614,1.87161,63,PUT,REGULAR,USD
3260,10,AAON,4.87605,4.88152,63,CALL,REGULAR,USD
3261,-10,ARMH,4.04951,4.05498,104,PUT,REGULAR,USD
3262,10,EMDR,1.12259,1.12806,80,CALL,REGULAR,USD
3263,10,ASBB,0.22242,0.22789,44,PUT,REGULAR,USD
3264,-10,ANIP,1.77633,1.7818,92,CALL,ODD,EUR
3265,10,ACIU,2.55889,2.56436,62,PUT,REGULAR,USD
3266,10,ARIS,4.69174,4.69721,150,CALL,REGULAR,USD
3267,-10,FCTY,4.58723,4.5927,126,PUT,REGULAR,USD
3268,10,UHAL,1.43334,1.43881,78,CALL,REGULAR,USD
3269,10,ATNY,3.83241,3.83788,46,PUT,REGULAR,USD
3270,-10,VNET,2.52992,2.53539,96,CALL,REGULAR,USD
3271,10,AEPI,4.49023,4.4957,37,PUT,REGULAR,USD
3272,10,ASML,3.09039,3.09586,109,CALL,ODD,EUR
3273,-10,ARCW,4.49603,4.5015,92,PUT,REGULAR,USD
3274,10,FLWS,4.68541,4.69088,38,CALL,REGULAR,USD
3275,10,FUBC,3.95074,3.95621,134,PUT,REGULAR,USD
3276,-10,AMRK,4.85229,4.85776,93,CALL,REGULAR,USD
3277,10,AEPI,2.24025,2.24572,150,PUT,REGULAR,USD
3278,10,AMAG,4.54964,4.55511,87,CALL,REGULAR,USD
3279,-10,ARIS,2.03746,2.04293,56,PUT,REGULAR,USD
3280,10,PIH,3.51436,3.51983,23,CALL,ODD,EUR
3281,10,ADTN,2.12612,2.13159,45,PUT,REGULAR,USD
3282,-10,ACIW,2.27304,2.27851,145,CALL,REGULAR,USD
3283,10,ASML,1.81955,1.82502,67,PUT,REGULAR,USD
3284,10,AGNCP,1.60304,1.60851,73,CALL,REGULAR,USD
3285,-10,JOBS,4.03554,4.04101,141,PUT,REGULAR,USD
3286,10,ACAD,1.44059,1.44606,118,CALL,REGULAR,USD
3287,10,ACAD,4.74574,4.75121,123,PUT,REGULAR,USD
3288,-10,ARCW,2.62879,2.63426,94,CALL,ODD,EUR
3289,10,AEZS,2.08378,2.08925,134,PUT,REGULAR,USD
3290,10,FUBC,2.39077,2.39624,52,CALL,REGULAR,USD
3291,-10,ASBB,4.87997,4.88544,46,PUT,REGULAR,USD
3292,10,AEPI,4.85983,4.8653,75,CALL,REGULAR,USD
3293,10,ABMD,4.92189,4.92736,84,PUT,REGULAR,USD
3294,-10,ADTN,1.6256,1.63107,126,CALL,REGULAR,USD
3295,10,AGNC,3.86205,3.86752,133,PUT,REGULAR,USD
3296,10,FUBC,1.78618,1.79165,146,CALL,ODD,EUR
3297,-10,ACIW,3.67847,3.68394,112,PUT,REGULAR,USD
3298,10,ABMD,1.39865,1.40412,109,CALL,REGULAR,USD
3299,10,RUDR,0.85379,0.85926,144,PUT,REGULAR,USD
3300,-10,ADTN,3.45872,3.46419,128,CALL,REGULAR,USD
3301,10,ALJJ,4.73194,4.73741,75,PUT,REGULAR,USD
3302,10,FCCY,2.14047,2.14594,106,CALL,REGULAR,USD
3303,-10,UHAL,3.1796,3.18507,43,PUT,REGULAR,USD
3304,10,TURN,3.78001,3.78548,69,CALL,ODD,EUR
3305,10,AMCX,1.85397,1.85944,23,PUT,REGULAR,USD
3306,-10,ANSS,1.19574,1.20121,117,CALL,REGULAR,USD
3307,10,ANAD,3.11098,3.11645,98,PUT,REGULAR,USD
3308,10,VNET,3.03425,3.03972,150,CALL,REGULAR,USD
3309,-10,FCTY,4.7842,4.78967,86,PUT,REGULAR,USD
3310,10,ARCW,3.56293,3.5684,131,CALL,REGULAR,USD
3311,10,SRCE,0.26221,0.26768,148,PUT,REGULAR,USD
3312,-10,ARMH,0.65413,0.6596,72,CALL,ODD,EUR
3313,10,PIH,0.318,0.32347,29,PUT,REGULAR,USD
3314,10,FCCY,3.21143,3.2169,57,CALL,REGULAR,USD
3315,-10,ANIP,0.14076,0.14623,109,PUT,REGULAR,USD
3316,10,CAFD,1.29032,1.29579,40,CALL,REGULAR,USD
3317,10,AEY,1.25662,1.26209,121,PUT,REGULAR,USD
3318,-10,ACIU,1.99341,1.99888,29,CALL,REGULAR,USD
3319,10,AEZS,4.35959,4.36506,54,PUT,REGULAR,USD
3320,10,FCTY,0.37908,0.38455,143,CALL,ODD,EUR
3321,-10,ANAD,3.47316,3.47863,82,PUT,REGULAR,USD
3322,10,AEPI,3.2291,3.23457,35,CALL,REGULAR,USD
3323,10,AMCX,4.97819,4.98366,129,PUT,REGULAR,USD
3324,-10,ACAD,2.99299,2.99846,134,CALL,REGULAR,USD
3325,10,CAFD,4.61965,4.62512,82,PUT,REGULAR,USD
3326,10,ADTN,3.84396,3.84943,146,CALL,REGULAR,USD
3327,-10,SRCE,0.77032,0.77579,133,PUT,REGULAR,USD
3328,10,ACMR,4.3985,4.40397,102,CALL,ODD,EUR
3329,10,AAON,4.38081,4.38628,137,PUT,REGULAR,USD
3330,-10,AEZS,0.54644,0.55191,115,CALL,REGULAR,USD
3331,10,ARRS,0.66592,0.67139,69,PUT,REGULAR,USD
3332,10,PIH,4.73425,4.73972,146,CALL,REGULAR,USD
3333,-10,ACMR,4.66092,4.66639,47,PUT,REGULAR,USD
3334,10,ARIS,1.39925,1.40472,102,CALL,REGULAR,USD
3335,10,ADMA,2.74903,2.7545,97,PUT,REGULAR,USD
3336,-10,AEPI,2.1406,2.14607,110,CALL,ODD,EUR
3337,10,ACIU,2.63973,2.6452,147,PUT,REGULAR,USD
3338,10,EGHT,3.60995,3.61542,99,CALL,REGULAR,USD
3339,-10,ARIS,4.23815,4.24362,127,PUT,REGULAR,USD
3340,10,ADTN,1.646,1.65147,84,CALL,REGULAR,USD
3341,10,ASV,1.69766,1.70313,21,PUT,REGULAR,USD
3342,-10,AGNC,2.74973,2.7552,107,CALL,REGULAR,USD
3343,10,ADTN,0.33567,0.34114,99,PUT,REGULAR,USD
3344,10,ALJJ,3.89071,3.89618,67,CALL,ODD,EUR
3345,-10,ANIP,3.97369,3.97916,37,PUT,REGULAR,USD
3346,10,FCTY,4.37432,4.37979,67,CALL,REGULAR,USD
3347,10,ACIU,1.50487,1.51034,67,PUT,REGULAR,USD
3348,-10,ANAD,0.51106,0.51653,57,CALL,REGULAR,USD
3349,10,ALJJ,0.70804,0.71351,30,PUT,REGULAR,USD
3350,10,ASV,0.8837,0.88917,84,CALL,REGULAR,USD
3351,-10,TWOU,4.20908,4.21455,32,PUT,REGULAR,USD
3352,10,ARCW,2.72697,2.73244,121,CALL,ODD,EUR
3353,10,ABMD,2.56976,2.57523,111,PUT,REGULAR,USD
3354,-10,TWOU,1.00815,1.01362,106,CALL,REGULAR,USD
